doi	best_oa_evidence	best_oa_host	best_oa_license	best_oa_url	best_oa_url_is_pdf	best_oa_version	data_standard	doi_url	genre	is_oa	journal_is_oa	journal_issns	journal_name	published_date	publisher
10.1080/08912963.2014.896907	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/08912963.2014.896907	journal-article	False	False	0891-2963,1029-2381	16-Historical_Biology	2014-04-22	Informa UK Limited
10.1080/08912963.2014.896908	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/08912963.2014.896908	journal-article	False	False	0891-2963,1029-2381	16-Historical_Biology	2014-04-29	Informa UK Limited
10.1080/08912963.2014.897344	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/08912963.2014.897344	journal-article	False	False	0891-2963,1029-2381	16-Historical_Biology	2014-04-16	Informa UK Limited
10.1080/08912963.2014.897699	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/08912963.2014.897699	journal-article	False	False	0891-2963,1029-2381	16-Historical_Biology	2014-04-22	Informa UK Limited
10.1080/08912963.2014.898067	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/08912963.2014.898067	journal-article	False	False	0891-2963,1029-2381	16-Historical_Biology	2014-04-16	Informa UK Limited
10.1080/08912963.2014.898296	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/08912963.2014.898296	journal-article	False	False	0891-2963,1029-2381	16-Historical_Biology	2014-05-02	Informa UK Limited
10.1080/08912963.2014.899117	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/08912963.2014.899117	journal-article	False	False	0891-2963,1029-2381	16-Historical_Biology	2014-04-23	Informa UK Limited
10.1080/08912963.2014.901314	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/08912963.2014.901314	journal-article	False	False	0891-2963,1029-2381	16-Historical_Biology	2014-04-30	Informa UK Limited
10.1080/08912963.2014.901315	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/08912963.2014.901315	journal-article	False	False	0891-2963,1029-2381	16-Historical_Biology	2014-04-23	Informa UK Limited
10.1080/08912963.2014.902451	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/08912963.2014.902451	journal-article	False	False	0891-2963,1029-2381	16-Historical_Biology	2014-04-16	Informa UK Limited
10.1080/08912963.2014.903945	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/08912963.2014.903945	journal-article	False	False	0891-2963,1029-2381	16-Historical_Biology	2014-04-22	Informa UK Limited
10.1080/08912963.2014.904301	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/08912963.2014.904301	journal-article	False	False	0891-2963,1029-2381	16-Historical_Biology	2014-04-22	Informa UK Limited
