doi	best_oa_evidence	best_oa_host	best_oa_license	best_oa_url	best_oa_url_is_pdf	best_oa_version	data_standard	doi_url	genre	is_oa	journal_is_oa	journal_issns	journal_name	published_date	publisher
10.1080/14772019.2014.994087	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2014.994087	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-01-19	Informa UK Limited
10.1080/14772019.2015.1005699	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1005699	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-02-06	Informa UK Limited
10.1080/14772019.2015.1009505	open (via page says Open Access)	publisher	implied-oa	http://www.tandfonline.com/doi/pdf/10.1080/14772019.2015.1009505?needAccess=true	True	publishedVersion	2	https://doi.org/10.1080/14772019.2015.1009505	journal-article	True	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-03-16	Informa UK Limited
10.1080/14772019.2015.1016559	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1016559	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-03-11	Informa UK Limited
10.1080/14772019.2015.1018968	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1018968	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-04-07	Informa UK Limited
10.1080/14772019.2015.1018969	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1018969	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-03-24	Informa UK Limited
10.1080/14772019.2015.1025869	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1025869	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-04-27	Informa UK Limited
10.1080/14772019.2015.1027310	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1027310	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-04-15	Informa UK Limited
10.1080/14772019.2015.1030128	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1030128	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-04-24	Informa UK Limited
10.1080/14772019.2015.1032376	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1032376	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-04-27	Informa UK Limited
10.1080/14772019.2015.1036141	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1036141	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-05-21	Informa UK Limited
10.1080/14772019.2015.1042080	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1042080	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-05-26	Informa UK Limited
10.1080/14772019.2015.1043361	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1043361	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-06-18	Informa UK Limited
10.1080/14772019.2015.1043749	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1043749	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-05-26	Informa UK Limited
10.1080/14772019.2015.1046512	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1046512	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-06-11	Informa UK Limited
10.1080/14772019.2015.1051146	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1051146	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-06-13	Informa UK Limited
10.1080/14772019.2015.1052027	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1052027	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-07-07	Informa UK Limited
10.1080/14772019.2015.1059985	open (via free pdf)	publisher	NA	http://www.tandfonline.com/doi/pdf/10.1080/14772019.2015.1059985?needAccess=true	True	publishedVersion	2	https://doi.org/10.1080/14772019.2015.1059985	journal-article	True	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-07-28	Informa UK Limited
10.1080/14772019.2015.1066454	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1066454	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-08-10	Informa UK Limited
10.1080/14772019.2015.1066886	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1066886	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-08-06	Informa UK Limited
10.1080/14772019.2015.1071501	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1071501	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-09-01	Informa UK Limited
