doi	best_oa_evidence	best_oa_host	best_oa_license	best_oa_url	best_oa_url_is_pdf	best_oa_version	data_standard	doi_url	genre	is_oa	journal_is_oa	journal_issns	journal_name	published_date	publisher
10.1016/j.geobios.2015.09.002	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2015.09.002	journal-article	False	False	0016-6995	18-Geobios	2015-11-01	Elsevier BV
10.1016/j.geobios.2015.09.003	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2015.09.003	journal-article	False	False	0016-6995	18-Geobios	2015-11-01	Elsevier BV
10.1016/j.geobios.2015.09.004	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2015.09.004	journal-article	False	False	0016-6995	18-Geobios	2015-11-01	Elsevier BV
10.1016/j.geobios.2016.01.001	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.001	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.002	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.002	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.003	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.003	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.004	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.004	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.005	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.005	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.006	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.006	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.007	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.007	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.008	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.008	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.009	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.009	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.010	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.010	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.011	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.011	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.012	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.012	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.013	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.013	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.014	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.014	journal-article	False	False	0016-6995	18-Geobios	2016-01-01	Elsevier BV
10.1016/j.geobios.2016.01.015	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.015	journal-article	False	False	0016-6995	18-Geobios	2016-05-01	Elsevier BV
10.1016/j.geobios.2016.01.016	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.016	journal-article	False	False	0016-6995	18-Geobios	2016-05-01	Elsevier BV
10.1016/j.geobios.2016.01.017	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.017	journal-article	False	False	0016-6995	18-Geobios	2016-05-01	Elsevier BV
10.1016/j.geobios.2016.01.018	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.018	journal-article	False	False	0016-6995	18-Geobios	2016-05-01	Elsevier BV
10.1016/j.geobios.2016.01.019	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.019	journal-article	False	False	0016-6995	18-Geobios	2016-05-01	Elsevier BV
10.1016/j.geobios.2016.01.020	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.020	journal-article	False	False	0016-6995	18-Geobios	2016-05-01	Elsevier BV
10.1016/j.geobios.2016.01.021	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.01.021	journal-article	False	False	0016-6995	18-Geobios	2016-05-01	Elsevier BV
10.1016/j.geobios.2016.05.001	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.05.001	journal-article	False	False	0016-6995	18-Geobios	2016-07-01	Elsevier BV
10.1016/j.geobios.2016.05.002	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.05.002	journal-article	False	False	0016-6995	18-Geobios	2016-07-01	Elsevier BV
10.1016/j.geobios.2016.05.003	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.05.003	journal-article	False	False	0016-6995	18-Geobios	2016-07-01	Elsevier BV
10.1016/j.geobios.2016.05.004	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.05.004	journal-article	False	False	0016-6995	18-Geobios	2016-07-01	Elsevier BV
10.1016/j.geobios.2016.05.005	oa repository (via OAI-PMH title and first author match)	repository	NA	http://rua.ua.es/dspace/bitstream/10045/57681/2/2016_Baeza_etal_Geobios_accepted.pdf	True	submittedVersion	2	https://doi.org/10.1016/j.geobios.2016.05.005	journal-article	True	False	0016-6995	18-Geobios	2016-07-01	Elsevier BV
10.1016/j.geobios.2016.05.006	oa repository (via OAI-PMH title and first author match)	repository	NA	http://ro.uow.edu.au/cgi/viewcontent.cgi?article=5182&context=smhpapers	True	submittedVersion	2	https://doi.org/10.1016/j.geobios.2016.05.006	journal-article	True	False	0016-6995	18-Geobios	2016-07-01	Elsevier BV
10.1016/j.geobios.2016.06.001	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.06.001	journal-article	False	False	0016-6995	18-Geobios	2016-07-01	Elsevier BV
10.1016/j.geobios.2016.06.002	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.06.002	journal-article	False	False	0016-6995	18-Geobios	2016-09-01	Elsevier BV
10.1016/j.geobios.2016.06.003	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.06.003	journal-article	False	False	0016-6995	18-Geobios	2016-09-01	Elsevier BV
10.1016/j.geobios.2016.06.004	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.06.004	journal-article	False	False	0016-6995	18-Geobios	2016-09-01	Elsevier BV
10.1016/j.geobios.2016.06.005	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.06.005	journal-article	False	False	0016-6995	18-Geobios	2016-09-01	Elsevier BV
10.1016/j.geobios.2016.06.006	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.06.006	journal-article	False	False	0016-6995	18-Geobios	2016-09-01	Elsevier BV
10.1016/j.geobios.2016.06.007	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.06.007	journal-article	False	False	0016-6995	18-Geobios	2016-09-01	Elsevier BV
10.1016/j.geobios.2016.06.008	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.06.008	journal-article	False	False	0016-6995	18-Geobios	2016-09-01	Elsevier BV
10.1016/j.geobios.2016.06.009	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.06.009	journal-article	False	False	0016-6995	18-Geobios	2016-11-01	Elsevier BV
10.1016/j.geobios.2016.09.001	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.09.001	journal-article	False	False	0016-6995	18-Geobios	2016-11-01	Elsevier BV
10.1016/j.geobios.2016.09.002	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.09.002	journal-article	False	False	0016-6995	18-Geobios	2016-11-01	Elsevier BV
10.1016/j.geobios.2016.09.003	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.09.003	journal-article	False	False	0016-6995	18-Geobios	2016-11-01	Elsevier BV
10.1016/j.geobios.2016.09.004	oa repository (via OAI-PMH title and first author match)	repository	cc-by-nc-nd	https://iris.unito.it/retrieve/handle/2318/1606927/250341/Georgalis%20et%20al.%20PLAKIAS%20-%20Manuscript%20Final_4aperto.pdf	True	submittedVersion	2	https://doi.org/10.1016/j.geobios.2016.09.004	journal-article	True	False	0016-6995	18-Geobios	2016-11-01	Elsevier BV
10.1016/j.geobios.2016.12.001	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1016/j.geobios.2016.12.001	journal-article	False	False	0016-6995	18-Geobios	2017-01-01	Elsevier BV
